Symbol1,GeneID1,Type1,Symbol1,GeneID1,Type1,Species,PMID,Source,Experiment,Interaction_type,DB
Atf4,11911,TF,Satb2,212712,TF,mouse,16751105,818160,0915:physical association,0004:affinity chromatography technology,biogrid
Atf5,107503,TF,Cebpg,12611,TF,mouse,20211142,469419,0407:direct interaction,0018:two hybrid,biogrid
Atf7,223922,TF,Fos,14281,TF,mouse,15867431,717284,0407:direct interaction,0096:pull down,biogrid
Atoh1,11921,TF,Runx1t1,12395,TF,mouse,20211142,469361,0407:direct interaction,0018:two hybrid,biogrid
Atrx,22589,TF,Ar,11835,TF,mouse,21427128,530339,0915:physical association,0004:affinity chromatography technology,biogrid
Atrx,22589,TF,Ar,11835,TF,mouse,21427128,530340,0915:physical association,0004:affinity chromatography technology,biogrid
Atrx,22589,TF,Ctcf,13018,TF,mouse,20159591,429963,0915:physical association,0004:affinity chromatography technology,biogrid
Atrx,22589,TF,Ezh2,14056,TF,mouse,25417162,1505338,0407:direct interaction,0096:pull down,biogrid
Atrx,22589,TF,Ezh2,14056,TF,mouse,25417162,1505339,0915:physical association,0004:affinity chromatography technology,biogrid
Atrx,22589,TF,Mecp2,17257,TF,mouse,17296936,426447,0915:physical association,0004:affinity chromatography technology,biogrid
Atrx,22589,TF,Mecp2,17257,TF,mouse,17296936,426448,0407:direct interaction,0096:pull down,biogrid
Atrx,22589,TF,Mecp2,17257,TF,mouse,17296936,426449,0915:physical association,0004:affinity chromatography technology,biogrid
Atrx,22589,TF,Mecp2,17257,TF,mouse,20159591,429959,0915:physical association,0004:affinity chromatography technology,biogrid
Atrx,22589,TF,Mecp2,17257,TF,mouse,20159591,429964,0915:physical association,0004:affinity chromatography technology,biogrid
Atrx,22589,TF,Mecp2,17257,TF,mouse,20159591,EBI-9511851,0914:association,0006:anti bait coimmunoprecipitation,intact
Atrx,22589,TF,Mecp2,17257,TF,mouse,20159591,EBI-9511910,0915:physical association,0006:anti bait coimmunoprecipitation,intact
Atrx,22589,TF,Mecp2,17257,TF,mouse,20159591,EBI-9511923,0915:physical association,0006:anti bait coimmunoprecipitation,intact
Atxn7,246103,TF,Crx,12951,TF,mouse,14613968,824241,0915:physical association,0004:affinity chromatography technology,biogrid
Bach1,12013,TF,Smad1,17125,TF,mouse,16101586,656012,0915:physical association,0004:affinity chromatography technology,biogrid
Bach1,12013,TF,Smad5,17129,TF,mouse,16101586,656019,0915:physical association,0004:affinity chromatography technology,biogrid
Bach1,12013,TF,Smad9,55994,TF,mouse,16101586,656026,0915:physical association,0004:affinity chromatography technology,biogrid
Bach2,12014,TF,Bcl6,12053,TF,mouse,16331266,1022689,0407:direct interaction,0018:two hybrid,biogrid
Bach2,12014,TF,Bcl6,12053,TF,mouse,16331266,1022694,0407:direct interaction,0018:two hybrid,biogrid
Bach2,12014,TF,Bcl6b,12029,TF,mouse,16331266,1022695,0407:direct interaction,0018:two hybrid,biogrid
Bach2,12014,TF,Mafk,17135,TF,mouse,17046816,950641,0915:physical association,0004:affinity chromatography technology,biogrid
Bach2,12014,TF,Mafk,17135,TF,mouse,17046816,950642,0915:physical association,0004:affinity chromatography technology,biogrid
Bach2,12014,TF,Zbtb16,235320,TF,mouse,16331266,1022693,0407:direct interaction,0018:two hybrid,biogrid
Barx1,12022,TF,Dlx1,13390,TF,mouse,20211142,469367,0407:direct interaction,0018:two hybrid,biogrid
Barx1,12022,TF,Zfp641,239652,TF,mouse,20211142,469368,0407:direct interaction,0018:two hybrid,biogrid
Barx2,12023,TF,Atf2,11909,TF,mouse,10781615,EBI-2291164,0915:physical association,0096:pull down,intact
Barx2,12023,TF,Atf2,11909,TF,mouse,20211142,469358,0407:direct interaction,0018:two hybrid,biogrid
Barx2,12023,TF,Creb1,12912,TF,mouse,10781615,EBI-2291096,0407:direct interaction,0096:pull down,intact
Barx2,12023,TF,Creb1,12912,TF,mouse,20211142,469369,0407:direct interaction,0018:two hybrid,biogrid
Barx2,12023,TF,Fos,14281,TF,mouse,20211142,469370,0407:direct interaction,0018:two hybrid,biogrid
Barx2,12023,TF,Jun,16476,TF,mouse,20211142,469371,0407:direct interaction,0018:two hybrid,biogrid
Barx2,12023,TF,Srf,20807,TF,mouse,11278942,797267,0915:physical association,0004:affinity chromatography technology,biogrid
Batf,53314,TF,Irf4,16364,TF,mouse,23021777,EBI-6398815,0915:physical association,0006:anti bait coimmunoprecipitation,intact
Batf,53314,TF,Irf4,16364,TF,mouse,23021777,EBI-6398819,0914:association,0402:chromatin immunoprecipitation assay,intact
Batf,53314,TF,Irf4,16364,TF,mouse,23021777,EBI-6398826,0914:association,0402:chromatin immunoprecipitation assay,intact
Batf,53314,TF,Irf4,16364,TF,mouse,23021777,EBI-6398835,0914:association,0402:chromatin immunoprecipitation assay,intact
Batf,53314,TF,Irf4,16364,TF,mouse,23021777,EBI-6398840,0914:association,0402:chromatin immunoprecipitation assay,intact
Batf,53314,TF,Irf4,16364,TF,mouse,23021777,EBI-6398845,0914:association,0402:chromatin immunoprecipitation assay,intact
Batf,53314,TF,Irf4,16364,TF,mouse,23021777,EBI-6398850,0914:association,0402:chromatin immunoprecipitation assay,intact
Batf,53314,TF,Junb,16477,TF,mouse,20211142,469736,0407:direct interaction,0018:two hybrid,biogrid
Batf3,381319,TF,Junb,16477,TF,mouse,20211142,469737,0407:direct interaction,0018:two hybrid,biogrid
Batf3,381319,TF,Jund,16478,TF,mouse,20211142,469738,0407:direct interaction,0018:two hybrid,biogrid
Bcl11a,14025,TF,Nr2e1,21907,TF,mouse,23975195,950564,0915:physical association,0004:affinity chromatography technology,biogrid
Bcl11b,58208,TF,Foxp3,20371,TF,mouse,22922362,809959,0915:physical association,0004:affinity chromatography technology,biogrid
Bcl11b,58208,TF,Foxp3,20371,TF,mouse,22922362,810286,0915:physical association,0004:affinity chromatography technology,biogrid
Bcl6,12053,TF,Bach2,12014,TF,mouse,16331266,1022689,0407:direct interaction,0018:two hybrid,biogrid
Bcl6,12053,TF,Bach2,12014,TF,mouse,16331266,1022694,0407:direct interaction,0018:two hybrid,biogrid
Bcl6,12053,TF,Bcl6b,12029,TF,mouse,16331266,1022688,0407:direct interaction,0018:two hybrid,biogrid
Bcl6,12053,TF,Bcl6b,12029,TF,mouse,20211142,469372,0407:direct interaction,0018:two hybrid,biogrid
Bcl6,12053,TF,Bcl6b,12029,TF,mouse,9632807,797975,0915:physical association,0004:affinity chromatography technology,biogrid
Bcl6,12053,TF,Bcl6b,12029,TF,mouse,9632807,797976,0915:physical association,0004:affinity chromatography technology,biogrid
Bcl6,12053,TF,Ppard,19015,TF,mouse,20211142,469373,0407:direct interaction,0018:two hybrid,biogrid
Bcl6,12053,TF,Tbx21,57765,TF,mouse,22406686,1278215,0915:physical association,0004:affinity chromatography technology,biogrid
Bcl6,12053,TF,Tbx21,57765,TF,mouse,22406686,946494,0915:physical association,0004:affinity chromatography technology,biogrid
Bcl6,12053,TF,Tbx21,57765,TF,mouse,22406686,EBI-6253811,0915:physical association,0006:anti bait coimmunoprecipitation,intact
Bcl6,12053,TF,Tbx21,57765,TF,mouse,22406686,EBI-6253822,0915:physical association,0006:anti bait coimmunoprecipitation,intact
Bcl6,12053,TF,Tbx21,57765,TF,mouse,22406686,EBI-6253830,0915:physical association,0006:anti bait coimmunoprecipitation,intact
Bcl6b,12029,TF,Bach2,12014,TF,mouse,16331266,1022695,0407:direct interaction,0018:two hybrid,biogrid
Bcl6b,12029,TF,Bcl6,12053,TF,mouse,16331266,1022688,0407:direct interaction,0018:two hybrid,biogrid
Bcl6b,12029,TF,Bcl6,12053,TF,mouse,20211142,469372,0407:direct interaction,0018:two hybrid,biogrid
Bcl6b,12029,TF,Bcl6,12053,TF,mouse,9632807,797975,0915:physical association,0004:affinity chromatography technology,biogrid
Bcl6b,12029,TF,Bcl6,12053,TF,mouse,9632807,797976,0915:physical association,0004:affinity chromatography technology,biogrid
Bclaf1,72567,TF,Dmrt2,226049,TF,mouse,20975687,574660,0915:physical association,0004:affinity chromatography technology,biogrid
Bclaf1,72567,TF,Foxp3,20371,TF,mouse,22922362,809962,0915:physical association,0004:affinity chromatography technology,biogrid
Bclaf1,72567,TF,Jarid2,16468,TF,mouse,20064376,471718,0915:physical association,0004:affinity chromatography technology,biogrid
Bclaf1,72567,TF,Jarid2,16468,TF,mouse,20064376,EBI-2536108,0914:association,0007:anti tag coimmunoprecipitation,intact
Bclaf1,72567,TF,Unk,217331,TF,mouse,25737280,1256846,0915:physical association,0004:affinity chromatography technology,biogrid
Bhlhe40,20893,TF,Cebpb,12608,TF,mouse,22610404,667250,0407:direct interaction,0018:two hybrid,biogrid
Bhlhe40,20893,TF,Cebpb,12608,TF,mouse,22610404,667252,0915:physical association,0004:affinity chromatography technology,biogrid
Bhlhe40,20893,TF,Cebpb,12608,TF,mouse,22610404,667253,0915:physical association,0004:affinity chromatography technology,biogrid
Bhlhe41,79362,TF,Cebpa,12606,TF,mouse,19029947,EBI-8507282,0915:physical association,0096:pull down,intact
Bhlhe41,79362,TF,Cebpb,12608,TF,mouse,19029947,EBI-8507181,0915:physical association,0007:anti tag coimmunoprecipitation,intact
Bhlhe41,79362,TF,Cebpb,12608,TF,mouse,19029947,EBI-8507202,0915:physical association,0007:anti tag coimmunoprecipitation,intact
Bhlhe41,79362,TF,Cebpb,12608,TF,mouse,19029947,EBI-8507223,0915:physical association,0007:anti tag coimmunoprecipitation,intact
Bhlhe41,79362,TF,Cebpb,12608,TF,mouse,19029947,EBI-8507241,0915:physical association,0007:anti tag coimmunoprecipitation,intact
Bhlhe41,79362,TF,Cebpb,12608,TF,mouse,19029947,EBI-8507268,0915:physical association,0096:pull down,intact
Bhlhe41,79362,TF,Clock,12753,TF,mouse,23555304,EBI-6145258,0915:physical association,0018:two hybrid,intact
Bhlhe41,79362,TF,Myod1,17927,TF,mouse,12657651,616862,0407:direct interaction,0096:pull down,biogrid
Bhlhe41,79362,TF,Myod1,17927,TF,mouse,12657651,659119,0407:direct interaction,0018:two hybrid,biogrid
Bhlhe41,79362,TF,Sp1,20683,TF,mouse,12657651,616863,0407:direct interaction,0096:pull down,biogrid
Bhlhe41,79362,TF,Sp1,20683,TF,mouse,12657651,616864,0915:physical association,0004:affinity chromatography technology,biogrid
Bhlhe41,79362,TF,Sp1,20683,TF,mouse,12657651,659123,0407:direct interaction,0018:two hybrid,biogrid
Bhlhe41,79362,TF,Tcf3,21423,TF,mouse,12657651,616861,0407:direct interaction,0096:pull down,biogrid
Bhlhe41,79362,TF,Tcf3,21423,TF,mouse,12657651,659120,0407:direct interaction,0018:two hybrid,biogrid
Bnc2,242509,TF,Nanog,71950,TF,mouse,23892456,885893,0915:physical association,0004:affinity chromatography technology,biogrid
Bnc2,242509,TF,Nanog,71950,TF,mouse,23892456,EBI-8820601,0914:association,0007:anti tag coimmunoprecipitation,intact
Bptf,207165,TF,Elf5,13711,TF,mouse,26584622,1437877,0915:physical association,0004:affinity chromatography technology,biogrid
Bptf,207165,TF,Foxp3,20371,TF,mouse,22922362,809964,0915:physical association,0004:affinity chromatography technology,biogrid
Bptf,207165,TF,Nanog,71950,TF,mouse,23395962,1110802,0915:physical association,0004:affinity chromatography technology,biogrid
Bptf,207165,TF,Nanog,71950,TF,mouse,23892456,885886,0915:physical association,0004:affinity chromatography technology,biogrid
Bptf,207165,TF,Pou5f1,18999,TF,mouse,22083510,674277,0915:physical association,0004:affinity chromatography technology,biogrid
Bptf,207165,TF,Srf,20807,TF,mouse,21289071,644678,0915:physical association,0004:affinity chromatography technology,biogrid
Bptf,207165,TF,Tfcp2l1,81879,TF,mouse,20362541,471443,0915:physical association,0004:affinity chromatography technology,biogrid
Brca1,12189,TF,Atf2,11909,TF,mouse,17700520,1033564,0915:physical association,0004:affinity chromatography technology,biogrid
Brca1,12189,TF,Atf2,11909,TF,mouse,17700520,1033570,0407:direct interaction,0096:pull down,biogrid
Brca1,12189,TF,Esr1,13982,TF,mouse,16807234,824063,0915:physical association,0004:affinity chromatography technology,biogrid
Brca1,12189,TF,Etv4,18612,TF,mouse,16807234,824065,0915:physical association,0004:affinity chromatography technology,biogrid
Brca1,12189,TF,Ezh2,14056,TF,mouse,23624935,948481,0915:physical association,0004:affinity chromatography technology,biogrid
Brca1,12189,TF,Ezh2,14056,TF,mouse,23624935,948482,0915:physical association,0004:affinity chromatography technology,biogrid
Brca1,12189,TF,Ezh2,14056,TF,mouse,23624935,EBI-6876128,0914:association,0006:anti bait coimmunoprecipitation,intact
Brca1,12189,TF,Ezh2,14056,TF,mouse,23624935,EBI-6876276,0914:association,0006:anti bait coimmunoprecipitation,intact
Brca1,12189,TF,Hoxa2,15399,TF,mouse,20211142,469376,0407:direct interaction,0018:two hybrid,biogrid
Brca1,12189,TF,Hoxc12,15421,TF,mouse,20211142,469377,0407:direct interaction,0018:two hybrid,biogrid
Brca1,12189,TF,Jun,16476,TF,mouse,16807234,824064,0915:physical association,0004:affinity chromatography technology,biogrid
Brca1,12189,TF,Nanog,71950,TF,mouse,23892456,885983,0915:physical association,0004:affinity chromatography technology,biogrid
Brca1,12189,TF,Olig1,50914,TF,mouse,20211142,469379,0407:direct interaction,0018:two hybrid,biogrid
Brca1,12189,TF,Pou2f1,18986,TF,mouse,17700520,1033566,0915:physical association,0004:affinity chromatography technology,biogrid
Brca1,12189,TF,Pou2f1,18986,TF,mouse,17700520,1033572,0407:direct interaction,0096:pull down,biogrid
Brca1,12189,TF,Smarca2,67155,TF,mouse,15574597,505812,0915:physical association,0004:affinity chromatography technology,biogrid
Brca1,12189,TF,Tcf3,21423,TF,mouse,20211142,469378,0407:direct interaction,0018:two hybrid,biogrid
Bsx,244813,TF,Creb1,12912,TF,mouse,17550780,799923,0915:physical association,0004:affinity chromatography technology,biogrid
Bsx,244813,TF,Creb1,12912,TF,mouse,17550780,799924,0915:physical association,0004:affinity chromatography technology,biogrid
Bsx,244813,TF,Foxo1,56458,TF,mouse,17550780,799938,0915:physical association,0004:affinity chromatography technology,biogrid
Bsx,244813,TF,Foxo1,56458,TF,mouse,17550780,799939,0915:physical association,0004:affinity chromatography technology,biogrid
Casz1,69743,TF,Otx2,18424,TF,mouse,26426291,1437998,0915:physical association,0004:affinity chromatography technology,biogrid
Cbfb,12400,TF,Foxp3,20371,TF,mouse,22922362,809970,0915:physical association,0004:affinity chromatography technology,biogrid
Cbfb,12400,TF,Foxp3,20371,TF,mouse,22922362,810284,0915:physical association,0004:affinity chromatography technology,biogrid
Cbfb,12400,TF,Hmga2,15364,TF,mouse,26045162,EBI-9986179,0914:association,0096:pull down,intact
Cbfb,12400,TF,Runx1,12394,TF,mouse,11179217,853782,0915:physical association,0004:affinity chromatography technology,biogrid
Cbfb,12400,TF,Runx1,12394,TF,mouse,22325351,671342,0915:physical association,0004:affinity chromatography technology,biogrid
Cbfb,12400,TF,Runx1,12394,TF,mouse,22325351,671379,0407:direct interaction,0096:pull down,biogrid
Cbfb,12400,TF,Runx2,12393,TF,mouse,20211142,469396,0407:direct interaction,0018:two hybrid,biogrid
Cdc5l,71702,TF,Foxp3,20371,TF,mouse,22922362,809979,0915:physical association,0004:affinity chromatography technology,biogrid
Cdc5l,71702,TF,Otx2,18424,TF,mouse,26426291,1437999,0915:physical association,0004:affinity chromatography technology,biogrid
Cdx1,12590,TF,Alx4,11695,TF,mouse,20211142,469321,0407:direct interaction,0018:two hybrid,biogrid
Cdx1,12590,TF,Dlx1,13390,TF,mouse,20211142,469403,0407:direct interaction,0018:two hybrid,biogrid
Cdx1,12590,TF,Nkx2-3,18089,TF,mouse,20211142,469404,0407:direct interaction,0018:two hybrid,biogrid
Cdx1,12590,TF,Zfp82,330502,TF,mouse,20211142,469406,0407:direct interaction,0018:two hybrid,biogrid
Cdx2,12591,TF,Alx4,11695,TF,mouse,20211142,469322,0407:direct interaction,0018:two hybrid,biogrid
Cdx2,12591,TF,Dlx5,13395,TF,mouse,20211142,469407,0407:direct interaction,0018:two hybrid,biogrid
Cdx2,12591,TF,Hltf,20585,TF,mouse,20211142,469408,0407:direct interaction,0018:two hybrid,biogrid
Cdx2,12591,TF,Pou5f1,18999,TF,mouse,16325584,853128,0915:physical association,0004:affinity chromatography technology,biogrid
Cdx2,12591,TF,Pou5f1,18999,TF,mouse,16325584,853129,0407:direct interaction,0055:fluorescent resonance energy transfer,biogrid
Cdx2,12591,TF,Smarca4,20586,TF,mouse,20485553,531057,0915:physical association,0004:affinity chromatography technology,biogrid
Cdx2,12591,TF,Zfp292,30046,TF,mouse,20211142,469409,0407:direct interaction,0018:two hybrid,biogrid
Cdx4,12592,TF,Alx4,11695,TF,mouse,20211142,469323,0407:direct interaction,0018:two hybrid,biogrid
Cdx4,12592,TF,Dlx1,13390,TF,mouse,20211142,469410,0407:direct interaction,0018:two hybrid,biogrid
Cebpa,12606,TF,Bhlhe41,79362,TF,mouse,19029947,EBI-8507282,0915:physical association,0096:pull down,intact
Cebpa,12606,TF,Cebpb,12608,TF,mouse,19126543,1056562,0407:direct interaction,0096:pull down,biogrid
Cebpa,12606,TF,Ddit3,13198,TF,mouse,20211142,469412,0407:direct interaction,0018:two hybrid,biogrid
Cebpa,12606,TF,Foxo1,56458,TF,mouse,17627282,EBI-7496371,0915:physical association,0006:anti bait coimmunoprecipitation,intact
Cebpa,12606,TF,Foxo1,56458,TF,mouse,17627282,EBI-7496609,0915:physical association,0007:anti tag coimmunoprecipitation,intact
Cebpa,12606,TF,Foxo1,56458,TF,mouse,17627282,EBI-7496662,0915:physical association,0007:anti tag coimmunoprecipitation,intact
Cebpa,12606,TF,Foxo1,56458,TF,mouse,17627282,EBI-7496723,0915:physical association,0007:anti tag coimmunoprecipitation,intact
Cebpa,12606,TF,Foxo1,56458,TF,mouse,17627282,EBI-7496776,0915:physical association,0096:pull down,intact
Cebpa,12606,TF,Jdp2,81703,TF,mouse,20211142,469413,0407:direct interaction,0018:two hybrid,biogrid
Cebpa,12606,TF,Ncoa3,17979,TF,mouse,17098861,658367,0915:physical association,0004:affinity chromatography technology,biogrid
Cebpa,12606,TF,Sox8,20681,TF,mouse,16582099,737537,0915:physical association,0004:affinity chromatography technology,biogrid
Cebpb,12608,TF,Bhlhe40,20893,TF,mouse,22610404,667250,0407:direct interaction,0018:two hybrid,biogrid
Cebpb,12608,TF,Bhlhe40,20893,TF,mouse,22610404,667252,0915:physical association,0004:affinity chromatography technology,biogrid
Cebpb,12608,TF,Bhlhe40,20893,TF,mouse,22610404,667253,0915:physical association,0004:affinity chromatography technology,biogrid
Cebpb,12608,TF,Bhlhe41,79362,TF,mouse,19029947,EBI-8507181,0915:physical association,0007:anti tag coimmunoprecipitation,intact
Cebpb,12608,TF,Bhlhe41,79362,TF,mouse,19029947,EBI-8507202,0915:physical association,0007:anti tag coimmunoprecipitation,intact
Cebpb,12608,TF,Bhlhe41,79362,TF,mouse,19029947,EBI-8507223,0915:physical association,0007:anti tag coimmunoprecipitation,intact
Cebpb,12608,TF,Bhlhe41,79362,TF,mouse,19029947,EBI-8507241,0915:physical association,0007:anti tag coimmunoprecipitation,intact
Cebpb,12608,TF,Bhlhe41,79362,TF,mouse,19029947,EBI-8507268,0915:physical association,0096:pull down,intact
